
Circuit: half wave precision rectifier

                         half wave precision rectifier
                         Transient Analysis  Sat Jan 29 14:35:00  2022
--------------------------------------------------------------------------------
Index   time            v(3)            v(4)            v(1)            
--------------------------------------------------------------------------------
0	0.000000e+00	7.721045e-04	2.456966e-01	0.000000e+00	
1	1.000000e-08	7.818439e-04	2.456964e-01	3.141593e-04	
2	1.340978e-08	7.858661e-04	2.456961e-01	4.212807e-04	
3	2.022934e-08	7.947251e-04	2.456952e-01	6.355236e-04	
4	3.386847e-08	8.141968e-04	2.456905e-01	1.064009e-03	
5	6.114672e-08	8.526634e-04	2.456633e-01	1.920981e-03	
6	9.946833e-08	9.048280e-04	2.455642e-01	3.124889e-03	
7	1.441593e-07	9.629890e-04	2.453283e-01	4.528898e-03	
8	1.921694e-07	1.022128e-03	2.449013e-01	6.037178e-03	
9	2.616934e-07	1.101793e-03	2.439241e-01	8.221336e-03	
10	3.547252e-07	1.197947e-03	2.419089e-01	1.114401e-02	
11	4.989393e-07	1.326411e-03	2.371295e-01	1.567462e-02	
12	7.198148e-07	1.493015e-03	2.258783e-01	2.261357e-02	
13	1.150084e-06	1.812459e-03	1.904228e-01	3.613063e-02	
14	2.010621e-06	2.765062e-03	6.717310e-02	6.316385e-02	
15	3.010621e-06	3.983172e-03	-1.55120e-01	9.457581e-02	
16	3.352774e-06	3.725892e-03	-2.44142e-01	1.053227e-01	
17	3.582005e-06	2.779379e-03	-2.98954e-01	1.125225e-01	
18	3.885301e-06	1.184304e-03	-3.50504e-01	1.220482e-01	
19	3.987979e-06	7.955698e-04	-3.61131e-01	1.252730e-01	
20	4.078015e-06	5.557001e-04	-3.67810e-01	1.281006e-01	
21	4.195538e-06	3.502790e-04	-3.73807e-01	1.317914e-01	
22	4.291742e-06	2.562606e-04	-3.77066e-01	1.348127e-01	
23	4.376762e-06	2.053815e-04	-3.79150e-01	1.374827e-01	
24	4.464293e-06	1.774527e-04	-3.80800e-01	1.402315e-01	
25	4.570931e-06	1.585424e-04	-3.82407e-01	1.435803e-01	
26	4.667039e-06	1.525132e-04	-3.83636e-01	1.465983e-01	
27	4.775591e-06	1.478518e-04	-3.84904e-01	1.500071e-01	
28	4.887894e-06	1.466560e-04	-3.86149e-01	1.535336e-01	
29	5.030706e-06	1.430713e-04	-3.87687e-01	1.580180e-01	
30	5.201145e-06	1.401159e-04	-3.89476e-01	1.633697e-01	
31	5.453180e-06	1.326292e-04	-3.92032e-01	1.712832e-01	
32	5.893405e-06	1.224075e-04	-3.96219e-01	1.851045e-01	
33	6.650510e-06	1.062922e-04	-4.02673e-01	2.088711e-01	
34	7.394092e-06	9.586274e-05	-4.08270e-01	2.322087e-01	
35	8.394092e-06	8.284076e-05	-4.14926e-01	2.635859e-01	
36	9.394092e-06	7.449250e-05	-4.20789e-01	2.949528e-01	
37	1.039409e-05	6.617357e-05	-4.26035e-01	3.263080e-01	
38	1.139409e-05	6.097376e-05	-4.30782e-01	3.576503e-01	
39	1.239409e-05	5.505151e-05	-4.35119e-01	3.889785e-01	
40	1.339409e-05	5.158360e-05	-4.39112e-01	4.202913e-01	
41	1.439409e-05	4.705806e-05	-4.42810e-01	4.515875e-01	
42	1.539409e-05	4.467449e-05	-4.46256e-01	4.828659e-01	
43	1.639409e-05	4.103384e-05	-4.49480e-01	5.141253e-01	
44	1.739409e-05	3.937088e-05	-4.52510e-01	5.453643e-01	
45	1.839409e-05	3.633004e-05	-4.55368e-01	5.765819e-01	
46	1.939409e-05	3.516676e-05	-4.58073e-01	6.077766e-01	
47	2.039409e-05	3.255417e-05	-4.60639e-01	6.389474e-01	
48	2.139409e-05	3.174968e-05	-4.63080e-01	6.700929e-01	
49	2.239409e-05	2.945473e-05	-4.65409e-01	7.012120e-01	
50	2.339409e-05	2.891594e-05	-4.67634e-01	7.323034e-01	
51	2.439409e-05	2.686339e-05	-4.69764e-01	7.633659e-01	
52	2.539409e-05	2.652672e-05	-4.71808e-01	7.943983e-01	
53	2.639409e-05	2.466342e-05	-4.73771e-01	8.253993e-01	
54	2.739409e-05	2.448402e-05	-4.75660e-01	8.563677e-01	

Index   time            v(3)            v(4)            v(1)            
--------------------------------------------------------------------------------
55	2.839409e-05	2.277139e-05	-4.77480e-01	8.873023e-01	
56	2.939409e-05	2.271660e-05	-4.79236e-01	9.182018e-01	
57	3.039409e-05	2.112604e-05	-4.80932e-01	9.490652e-01	
58	3.139409e-05	2.117147e-05	-4.82572e-01	9.798910e-01	
