
Circuit: full wave precision rectifier 

                         full wave precision rectifier 
                         Transient Analysis  Sat Jan 29 15:20:40  2022
--------------------------------------------------------------------------------
Index   time            v(4)            v(1)            
--------------------------------------------------------------------------------
149	1.172006e-04	3.325455e+00	3.358100e+00	
150	1.182006e-04	3.348844e+00	3.381309e+00	
151	1.192006e-04	3.372101e+00	3.404385e+00	
152	1.202006e-04	3.395224e+00	3.427327e+00	
153	1.212006e-04	3.418214e+00	3.450133e+00	
154	1.222006e-04	3.441068e+00	3.472803e+00	
155	1.232006e-04	3.463787e+00	3.495336e+00	
156	1.242006e-04	3.486368e+00	3.517731e+00	
157	1.252006e-04	3.508812e+00	3.539987e+00	
158	1.262006e-04	3.531118e+00	3.562104e+00	
159	1.272006e-04	3.553283e+00	3.584080e+00	
160	1.282006e-04	3.575309e+00	3.605914e+00	
161	1.292006e-04	3.597193e+00	3.627606e+00	
162	1.302006e-04	3.618935e+00	3.649154e+00	
163	1.312006e-04	3.640535e+00	3.670559e+00	
164	1.322006e-04	3.661990e+00	3.691819e+00	
165	1.332006e-04	3.683301e+00	3.712933e+00	
166	1.342006e-04	3.704466e+00	3.733900e+00	
167	1.352006e-04	3.725485e+00	3.754720e+00	
168	1.362006e-04	3.746357e+00	3.775392e+00	
169	1.372006e-04	3.767081e+00	3.795915e+00	
170	1.382006e-04	3.787656e+00	3.816287e+00	

Index   time            v(4)            v(1)            
--------------------------------------------------------------------------------
171	1.392006e-04	3.808081e+00	3.836510e+00	
172	1.402006e-04	3.828356e+00	3.856580e+00	
173	1.412006e-04	3.848480e+00	3.876499e+00	
174	1.422006e-04	3.868452e+00	3.896264e+00	
175	1.432006e-04	3.888271e+00	3.915876e+00	
176	1.442006e-04	3.907936e+00	3.935333e+00	
177	1.452006e-04	3.927447e+00	3.954635e+00	
178	1.462006e-04	3.946803e+00	3.973780e+00	
179	1.472006e-04	3.966003e+00	3.992769e+00	
180	1.482006e-04	3.985047e+00	4.011600e+00	
181	1.492006e-04	4.003933e+00	4.030273e+00	
182	1.502006e-04	4.022661e+00	4.048786e+00	
183	1.512006e-04	4.041230e+00	4.067140e+00	
184	1.522006e-04	4.059639e+00	4.085333e+00	
185	1.532006e-04	4.077888e+00	4.103365e+00	
186	1.542006e-04	4.095976e+00	4.121235e+00	
187	1.552006e-04	4.113903e+00	4.138942e+00	
188	1.562006e-04	4.131667e+00	4.156486e+00	
189	1.572006e-04	4.149267e+00	4.173865e+00	
190	1.582006e-04	4.166704e+00	4.191080e+00	
191	1.592006e-04	4.183976e+00	4.208130e+00	
192	1.602006e-04	4.201083e+00	4.225013e+00	
193	1.612006e-04	4.218024e+00	4.241730e+00	
194	1.622006e-04	4.234799e+00	4.258279e+00	
195	1.632006e-04	4.251406e+00	4.274660e+00	
196	1.642006e-04	4.267845e+00	4.290872e+00	
197	1.652006e-04	4.284116e+00	4.306915e+00	
198	1.662006e-04	4.300218e+00	4.322788e+00	
199	1.672006e-04	4.316149e+00	4.338490e+00	
200	1.682006e-04	4.331911e+00	4.354021e+00	
201	1.692006e-04	4.347501e+00	4.369380e+00	
202	1.702006e-04	4.362919e+00	4.384566e+00	
203	1.712006e-04	4.378166e+00	4.399579e+00	
204	1.722006e-04	4.393239e+00	4.414419e+00	
205	1.732006e-04	4.408139e+00	4.429085e+00	
206	1.742006e-04	4.422865e+00	4.443575e+00	
207	1.752006e-04	4.437416e+00	4.457890e+00	
208	1.762006e-04	4.451792e+00	4.472029e+00	
209	1.772006e-04	4.465992e+00	4.485992e+00	
210	1.782006e-04	4.480015e+00	4.499778e+00	
211	1.792006e-04	4.493862e+00	4.513385e+00	
212	1.802006e-04	4.507531e+00	4.526815e+00	
213	1.812006e-04	4.521023e+00	4.540066e+00	
214	1.822006e-04	4.534336e+00	4.553138e+00	
215	1.832006e-04	4.547469e+00	4.566030e+00	
216	1.842006e-04	4.560423e+00	4.578741e+00	
217	1.852006e-04	4.573197e+00	4.591272e+00	
218	1.862006e-04	4.585791e+00	4.603622e+00	
219	1.872006e-04	4.598203e+00	4.615790e+00	
220	1.882006e-04	4.610434e+00	4.627776e+00	
221	1.892006e-04	4.622483e+00	4.639579e+00	
222	1.902006e-04	4.634349e+00	4.651199e+00	
223	1.912006e-04	4.646032e+00	4.662635e+00	
224	1.922006e-04	4.657532e+00	4.673887e+00	
225	1.932006e-04	4.668847e+00	4.684955e+00	
226	1.942006e-04	4.679979e+00	4.695838e+00	
227	1.952006e-04	4.690925e+00	4.706535e+00	
228	1.962006e-04	4.701687e+00	4.717046e+00	

Index   time            v(4)            v(1)            
--------------------------------------------------------------------------------
229	1.972006e-04	4.712262e+00	4.727372e+00	
230	1.982006e-04	4.722652e+00	4.737510e+00	
231	1.992006e-04	4.732855e+00	4.747462e+00	
232	2.002006e-04	4.742871e+00	4.757226e+00	
233	2.012006e-04	4.752700e+00	4.766803e+00	
234	2.022006e-04	4.762341e+00	4.776191e+00	
235	2.032006e-04	4.771794e+00	4.785391e+00	
236	2.042006e-04	4.781059e+00	4.794401e+00	
237	2.052006e-04	4.790135e+00	4.803223e+00	
238	2.062006e-04	4.799022e+00	4.811855e+00	
239	2.072006e-04	4.807719e+00	4.820297e+00	
240	2.082006e-04	4.816227e+00	4.828548e+00	
241	2.092006e-04	4.824544e+00	4.836609e+00	
242	2.102006e-04	4.832671e+00	4.844479e+00	
243	2.112006e-04	4.840607e+00	4.852158e+00	
244	2.122006e-04	4.848351e+00	4.859645e+00	
245	2.132006e-04	4.855905e+00	4.866941e+00	
246	2.142006e-04	4.863266e+00	4.874044e+00	
247	2.152006e-04	4.870436e+00	4.880955e+00	
248	2.162006e-04	4.877413e+00	4.887673e+00	
249	2.172006e-04	4.884198e+00	4.894198e+00	
250	2.182006e-04	4.890789e+00	4.900530e+00	
251	2.192006e-04	4.897188e+00	4.906668e+00	
252	2.202006e-04	4.903393e+00	4.912613e+00	
253	2.212006e-04	4.909405e+00	4.918364e+00	
254	2.222006e-04	4.915223e+00	4.923921e+00	
255	2.232006e-04	4.920846e+00	4.929283e+00	
256	2.242006e-04	4.926276e+00	4.934451e+00	
257	2.252006e-04	4.931510e+00	4.939424e+00	
258	2.262006e-04	4.936550e+00	4.944202e+00	
259	2.272006e-04	4.941396e+00	4.948784e+00	
260	2.282006e-04	4.946046e+00	4.953172e+00	
261	2.292006e-04	4.950500e+00	4.957363e+00	
262	2.302006e-04	4.954760e+00	4.961359e+00	
263	2.312006e-04	4.958823e+00	4.965160e+00	
264	2.322006e-04	4.962691e+00	4.968764e+00	
265	2.332006e-04	4.966363e+00	4.972172e+00	
266	2.342006e-04	4.969839e+00	4.975384e+00	
267	2.352006e-04	4.973118e+00	4.978399e+00	
268	2.362006e-04	4.976201e+00	4.981218e+00	
269	2.372006e-04	4.979088e+00	4.983840e+00	
270	2.382006e-04	4.981778e+00	4.986265e+00	
271	2.392006e-04	4.984271e+00	4.988494e+00	
272	2.402006e-04	4.986568e+00	4.990525e+00	
273	2.412006e-04	4.988668e+00	4.992360e+00	
274	2.422006e-04	4.990570e+00	4.993997e+00	
275	2.432006e-04	4.992276e+00	4.995438e+00	
276	2.442006e-04	4.993784e+00	4.996681e+00	
277	2.452006e-04	4.995095e+00	4.997727e+00	
278	2.462006e-04	4.996210e+00	4.998575e+00	
279	2.472006e-04	4.997126e+00	4.999227e+00	
280	2.482006e-04	4.997846e+00	4.999680e+00	
281	2.492006e-04	4.998368e+00	4.999937e+00	
282	2.502006e-04	4.998692e+00	4.999996e+00	
283	2.512006e-04	4.998820e+00	4.999858e+00	
284	2.522006e-04	4.998750e+00	4.999522e+00	
285	2.532006e-04	4.998482e+00	4.998989e+00	
286	2.542006e-04	4.998018e+00	4.998259e+00	

Index   time            v(4)            v(1)            
--------------------------------------------------------------------------------
287	2.552006e-04	4.997355e+00	4.997331e+00	
288	2.562006e-04	4.996496e+00	4.996206e+00	
289	2.572006e-04	4.995439e+00	4.994884e+00	
290	2.582006e-04	4.994185e+00	4.993364e+00	
291	2.592006e-04	4.992734e+00	4.991648e+00	
292	2.602006e-04	4.991086e+00	4.989734e+00	
293	2.612006e-04	4.989240e+00	4.987623e+00	
294	2.622006e-04	4.987198e+00	4.985316e+00	
295	2.632006e-04	4.984959e+00	4.982811e+00	
296	2.642006e-04	4.982522e+00	4.980110e+00	
297	2.652006e-04	4.979890e+00	4.977213e+00	
298	2.662006e-04	4.977060e+00	4.974119e+00	
299	2.672006e-04	4.974034e+00	4.970828e+00	
300	2.682006e-04	4.970812e+00	4.967341e+00	
301	2.692006e-04	4.967393e+00	4.963658e+00	
302	2.702006e-04	4.963778e+00	4.959780e+00	
303	2.712006e-04	4.959967e+00	4.955705e+00	
304	2.722006e-04	4.955961e+00	4.951435e+00	
305	2.732006e-04	4.951758e+00	4.946969e+00	
306	2.742006e-04	4.947360e+00	4.942308e+00	
307	2.752006e-04	4.942767e+00	4.937452e+00	
308	2.762006e-04	4.937979e+00	4.932401e+00	
309	2.772006e-04	4.932995e+00	4.927155e+00	
310	2.782006e-04	4.927817e+00	4.921715e+00	
311	2.792006e-04	4.922444e+00	4.916080e+00	
312	2.802006e-04	4.916877e+00	4.910251e+00	
313	2.812006e-04	4.911116e+00	4.904229e+00	
314	2.822006e-04	4.905161e+00	4.898013e+00	
315	2.832006e-04	4.899012e+00	4.891603e+00	
316	2.842006e-04	4.892670e+00	4.885001e+00	
317	2.852006e-04	4.886134e+00	4.878205e+00	
318	2.862006e-04	4.879406e+00	4.871217e+00	
319	2.872006e-04	4.872485e+00	4.864037e+00	
320	2.882006e-04	4.865372e+00	4.856664e+00	
321	2.892006e-04	4.858066e+00	4.849100e+00	
322	2.902006e-04	4.850569e+00	4.841345e+00	
323	2.912006e-04	4.842880e+00	4.833398e+00	
324	2.922006e-04	4.835000e+00	4.825260e+00	
325	2.932006e-04	4.826929e+00	4.816932e+00	
326	2.942006e-04	4.818668e+00	4.808414e+00	
327	2.952006e-04	4.810216e+00	4.799706e+00	
328	2.962006e-04	4.801574e+00	4.790809e+00	
329	2.972006e-04	4.792743e+00	4.781722e+00	
330	2.982006e-04	4.783722e+00	4.772447e+00	
331	2.992006e-04	4.774513e+00	4.762983e+00	
332	3.002006e-04	4.765115e+00	4.753331e+00	
333	3.012006e-04	4.755529e+00	4.743492e+00	
334	3.022006e-04	4.745755e+00	4.733465e+00	
335	3.032006e-04	4.735794e+00	4.723251e+00	
336	3.042006e-04	4.725645e+00	4.712851e+00	
337	3.052006e-04	4.715311e+00	4.702265e+00	
338	3.062006e-04	4.704790e+00	4.691494e+00	
339	3.072006e-04	4.694083e+00	4.680537e+00	
340	3.082006e-04	4.683191e+00	4.669395e+00	
341	3.092006e-04	4.672114e+00	4.658069e+00	
342	3.102006e-04	4.660852e+00	4.646559e+00	
343	3.112006e-04	4.649407e+00	4.634865e+00	
344	3.122006e-04	4.637778e+00	4.622989e+00	

Index   time            v(4)            v(1)            
--------------------------------------------------------------------------------
345	3.132006e-04	4.625966e+00	4.610930e+00	
346	3.142006e-04	4.613971e+00	4.598689e+00	
347	3.152006e-04	4.601794e+00	4.586267e+00	
348	3.162006e-04	4.589435e+00	4.573663e+00	
349	3.172006e-04	4.576895e+00	4.560879e+00	
350	3.182006e-04	4.564175e+00	4.547915e+00	
351	3.192006e-04	4.551274e+00	4.534771e+00	
352	3.202006e-04	4.538194e+00	4.521448e+00	
353	3.212006e-04	4.524934e+00	4.507947e+00	
354	3.222006e-04	4.511496e+00	4.494268e+00	
355	3.232006e-04	4.497879e+00	4.480411e+00	
356	3.242006e-04	4.484085e+00	4.466378e+00	
357	3.252006e-04	4.470114e+00	4.452168e+00	
358	3.262006e-04	4.455967e+00	4.437782e+00	
359	3.272006e-04	4.441643e+00	4.423222e+00	
360	3.282006e-04	4.427144e+00	4.408486e+00	
361	3.292006e-04	4.412471e+00	4.393577e+00	
362	3.302006e-04	4.397623e+00	4.378494e+00	
363	3.312006e-04	4.382601e+00	4.363238e+00	
364	3.322006e-04	4.367407e+00	4.347810e+00	
365	3.332006e-04	4.352040e+00	4.332210e+00	
366	3.342006e-04	4.336501e+00	4.316440e+00	
367	3.352006e-04	4.320791e+00	4.300499e+00	
368	3.362006e-04	4.304910e+00	4.284388e+00	
369	3.372006e-04	4.288860e+00	4.268108e+00	
370	3.382006e-04	4.272640e+00	4.251659e+00	
371	3.392006e-04	4.256252e+00	4.235043e+00	
372	3.402006e-04	4.239695e+00	4.218259e+00	
373	3.412006e-04	4.222971e+00	4.201309e+00	
374	3.422006e-04	4.206080e+00	4.184193e+00	
375	3.432006e-04	4.189023e+00	4.166912e+00	
376	3.442006e-04	4.171801e+00	4.149467e+00	
377	3.452006e-04	4.154414e+00	4.131857e+00	
378	3.462006e-04	4.136864e+00	4.114085e+00	
379	3.472006e-04	4.119149e+00	4.096150e+00	
380	3.482006e-04	4.101272e+00	4.078053e+00	
381	3.492006e-04	4.083234e+00	4.059795e+00	
382	3.502006e-04	4.065034e+00	4.041377e+00	
383	3.512006e-04	4.046673e+00	4.022800e+00	
384	3.522006e-04	4.028153e+00	4.004064e+00	
385	3.532006e-04	4.009474e+00	3.985169e+00	
386	3.542006e-04	3.990636e+00	3.966118e+00	
387	3.552006e-04	3.971641e+00	3.946909e+00	
388	3.562006e-04	3.952489e+00	3.927545e+00	
389	3.572006e-04	3.933181e+00	3.908026e+00	
390	3.582006e-04	3.913718e+00	3.888353e+00	
391	3.592006e-04	3.894100e+00	3.868526e+00	
392	3.602006e-04	3.874329e+00	3.848546e+00	
393	3.612006e-04	3.854405e+00	3.828414e+00	
394	3.622006e-04	3.834328e+00	3.808132e+00	
395	3.632006e-04	3.814100e+00	3.787699e+00	
396	3.642006e-04	3.793721e+00	3.767116e+00	
397	3.652006e-04	3.773193e+00	3.746385e+00	
398	3.662006e-04	3.752516e+00	3.725505e+00	
399	3.672006e-04	3.731691e+00	3.704479e+00	
400	3.682006e-04	3.710718e+00	3.683307e+00	
401	3.692006e-04	3.689599e+00	3.661989e+00	
402	3.702006e-04	3.668334e+00	3.640526e+00	

Index   time            v(4)            v(1)            
--------------------------------------------------------------------------------
403	3.712006e-04	3.646924e+00	3.618920e+00	
404	3.722006e-04	3.625370e+00	3.597171e+00	
405	3.732006e-04	3.603674e+00	3.575280e+00	
406	3.742006e-04	3.581835e+00	3.553247e+00	
407	3.752006e-04	3.559854e+00	3.531075e+00	
408	3.762006e-04	3.537733e+00	3.508763e+00	
409	3.772006e-04	3.515473e+00	3.486312e+00	
410	3.782006e-04	3.493073e+00	3.463724e+00	
411	3.792006e-04	3.470536e+00	3.440999e+00	
412	3.802006e-04	3.447862e+00	3.418139e+00	
413	3.812006e-04	3.425051e+00	3.395143e+00	
414	3.822006e-04	3.402106e+00	3.372013e+00	
415	3.832006e-04	3.379026e+00	3.348751e+00	
416	3.842006e-04	3.355813e+00	3.325356e+00	
417	3.852006e-04	3.332467e+00	3.301829e+00	
418	3.862006e-04	3.308990e+00	3.278173e+00	
419	3.872006e-04	3.285382e+00	3.254387e+00	
420	3.882006e-04	3.261645e+00	3.230472e+00	
421	3.892006e-04	3.237778e+00	3.206430e+00	
422	3.902006e-04	3.213784e+00	3.182261e+00	
423	3.912006e-04	3.189663e+00	3.157967e+00	
424	3.922006e-04	3.165416e+00	3.133548e+00	
425	3.932006e-04	3.141045e+00	3.109006e+00	
426	3.942006e-04	3.116549e+00	3.084340e+00	
427	3.952006e-04	3.091930e+00	3.059553e+00	
428	3.962006e-04	3.067190e+00	3.034645e+00	
429	3.972006e-04	3.042328e+00	3.009617e+00	
430	3.982006e-04	3.017346e+00	2.984471e+00	
431	3.992006e-04	2.992245e+00	2.959206e+00	
432	4.002006e-04	2.967026e+00	2.933825e+00	
433	4.012006e-04	2.941690e+00	2.908328e+00	
434	4.022006e-04	2.916238e+00	2.882716e+00	
435	4.032006e-04	2.890670e+00	2.856991e+00	
436	4.042006e-04	2.864989e+00	2.831152e+00	
437	4.052006e-04	2.839194e+00	2.805202e+00	
438	4.062006e-04	2.813288e+00	2.779141e+00	
439	4.072006e-04	2.787271e+00	2.752971e+00	
440	4.082006e-04	2.761143e+00	2.726691e+00	
441	4.092006e-04	2.734907e+00	2.700304e+00	
442	4.102006e-04	2.708562e+00	2.673811e+00	
443	4.112006e-04	2.682111e+00	2.647212e+00	
444	4.122006e-04	2.655554e+00	2.620508e+00	
445	4.132006e-04	2.628893e+00	2.593701e+00	
446	4.142006e-04	2.602127e+00	2.566791e+00	
447	4.152006e-04	2.575259e+00	2.539780e+00	
448	4.162006e-04	2.548289e+00	2.512669e+00	
449	4.172006e-04	2.521219e+00	2.485459e+00	
450	4.182006e-04	2.494050e+00	2.458151e+00	
451	4.192006e-04	2.466782e+00	2.430745e+00	
452	4.202006e-04	2.439416e+00	2.403244e+00	
453	4.212006e-04	2.411955e+00	2.375647e+00	
454	4.222006e-04	2.384398e+00	2.347957e+00	
455	4.232006e-04	2.356748e+00	2.320175e+00	
456	4.242006e-04	2.329004e+00	2.292300e+00	
457	4.252006e-04	2.301169e+00	2.264335e+00	
458	4.262006e-04	2.273243e+00	2.236281e+00	
459	4.272006e-04	2.245227e+00	2.208139e+00	
460	4.282006e-04	2.217123e+00	2.179909e+00	

Index   time            v(4)            v(1)            
--------------------------------------------------------------------------------
461	4.292006e-04	2.188932e+00	2.151593e+00	
462	4.302006e-04	2.160654e+00	2.123192e+00	
463	4.312006e-04	2.132291e+00	2.094708e+00	
464	4.322006e-04	2.103844e+00	2.066141e+00	
465	4.332006e-04	2.075315e+00	2.037492e+00	
466	4.342006e-04	2.046703e+00	2.008762e+00	
467	4.352006e-04	2.018011e+00	1.979954e+00	
468	4.362006e-04	1.989240e+00	1.951067e+00	
469	4.372006e-04	1.960390e+00	1.922104e+00	
470	4.382006e-04	1.931463e+00	1.893064e+00	
471	4.392006e-04	1.902460e+00	1.863950e+00	
472	4.402006e-04	1.873382e+00	1.834762e+00	
473	4.412006e-04	1.844231e+00	1.805501e+00	
474	4.422006e-04	1.815007e+00	1.776170e+00	
475	4.432006e-04	1.785711e+00	1.746768e+00	
476	4.442006e-04	1.756346e+00	1.717297e+00	
477	4.452006e-04	1.726911e+00	1.687759e+00	
478	4.462006e-04	1.697409e+00	1.658153e+00	
479	4.472006e-04	1.667840e+00	1.628483e+00	
480	4.482006e-04	1.638206e+00	1.598748e+00	
481	4.492006e-04	1.608507e+00	1.568950e+00	
482	4.502006e-04	1.578745e+00	1.539090e+00	
483	4.512006e-04	1.548922e+00	1.509169e+00	
484	4.522006e-04	1.519038e+00	1.479189e+00	
485	4.532006e-04	1.489094e+00	1.449150e+00	
486	4.542006e-04	1.459093e+00	1.419054e+00	
487	4.552006e-04	1.429034e+00	1.388902e+00	
488	4.562006e-04	1.398920e+00	1.358696e+00	
489	4.572006e-04	1.368751e+00	1.328435e+00	
490	4.582006e-04	1.338528e+00	1.298122e+00	
491	4.592006e-04	1.308254e+00	1.267758e+00	
492	4.602006e-04	1.277929e+00	1.237344e+00	
493	4.612006e-04	1.247555e+00	1.206881e+00	
494	4.622006e-04	1.217132e+00	1.176371e+00	
495	4.632006e-04	1.186663e+00	1.145813e+00	
496	4.642006e-04	1.156147e+00	1.115211e+00	
497	4.652006e-04	1.125588e+00	1.084565e+00	
498	4.662006e-04	1.094985e+00	1.053876e+00	
499	4.672006e-04	1.064341e+00	1.023145e+00	
