
Circuit: zener regulator

                                zener regulator
                                DC transfer characteristic  Sat Jan 22 22:43:20  2022
--------------------------------------------------------------------------------
Index   v-sweep         v(3)            
--------------------------------------------------------------------------------
0	1.500000e+01	3.125000e-01	
1	1.550000e+01	3.229167e-01	
2	1.600000e+01	3.333333e-01	
3	1.650000e+01	3.437500e-01	
4	1.700000e+01	3.541667e-01	
5	1.750000e+01	3.645833e-01	
6	1.800000e+01	3.750000e-01	
7	1.850000e+01	3.854167e-01	
8	1.900000e+01	3.958333e-01	
9	1.950000e+01	4.062500e-01	
10	2.000000e+01	4.166667e-01	
11	2.050000e+01	4.270833e-01	
12	2.100000e+01	4.375000e-01	
13	2.150000e+01	4.479167e-01	
14	2.200000e+01	4.583333e-01	
15	2.250000e+01	4.687500e-01	
16	2.300000e+01	4.791667e-01	
17	2.350000e+01	4.895833e-01	
18	2.400000e+01	5.000000e-01	
19	2.450000e+01	5.104167e-01	
20	2.500000e+01	5.208333e-01	
