
Circuit: zener regulator

                                zener regulator
                                DC transfer characteristic  Sat Jan 22 22:41:29  2022
--------------------------------------------------------------------------------
Index   v-sweep         v(3)            
--------------------------------------------------------------------------------
0	1.500000e+01	3.184713e-02	
1	1.550000e+01	3.290870e-02	
2	1.600000e+01	3.397028e-02	
3	1.650000e+01	3.503185e-02	
4	1.700000e+01	3.609342e-02	
5	1.750000e+01	3.715499e-02	
6	1.800000e+01	3.821656e-02	
7	1.850000e+01	3.927813e-02	
8	1.900000e+01	4.033970e-02	
9	1.950000e+01	4.140127e-02	
10	2.000000e+01	4.246285e-02	
11	2.050000e+01	4.352442e-02	
12	2.100000e+01	4.458599e-02	
13	2.150000e+01	4.564756e-02	
14	2.200000e+01	4.670913e-02	
15	2.250000e+01	4.777070e-02	
16	2.300000e+01	4.883227e-02	
17	2.350000e+01	4.989384e-02	
18	2.400000e+01	5.095541e-02	
19	2.450000e+01	5.201699e-02	
20	2.500000e+01	5.307856e-02	
