
Circuit: zener regulator

                                zener regulator
                                DC transfer characteristic  Sat Jan 22 22:46:29  2022
--------------------------------------------------------------------------------
Index   v-sweep         v(3)            
--------------------------------------------------------------------------------
0	1.500000e+01	7.731959e+00	
1	1.550000e+01	7.989691e+00	
2	1.600000e+01	8.247423e+00	
3	1.650000e+01	8.505155e+00	
4	1.700000e+01	8.762887e+00	
5	1.750000e+01	9.020619e+00	
6	1.800000e+01	9.278351e+00	
7	1.850000e+01	9.536082e+00	
8	1.900000e+01	9.793814e+00	
9	1.950000e+01	1.005155e+01	
10	2.000000e+01	1.030928e+01	
11	2.050000e+01	1.056701e+01	
12	2.100000e+01	1.082474e+01	
13	2.150000e+01	1.108247e+01	
14	2.200000e+01	1.134021e+01	
15	2.250000e+01	1.159789e+01	
16	2.300000e+01	1.184523e+01	
17	2.350000e+01	1.198467e+01	
18	2.400000e+01	1.206199e+01	
19	2.450000e+01	1.212470e+01	
20	2.500000e+01	1.218188e+01	
