
Circuit: zener regulator

                                zener regulator
                                DC transfer characteristic  Sat Jan 22 22:44:27  2022
--------------------------------------------------------------------------------
Index   v-sweep         v(3)            
--------------------------------------------------------------------------------
0	1.500000e+01	1.442308e+00	
1	1.550000e+01	1.490385e+00	
2	1.600000e+01	1.538462e+00	
3	1.650000e+01	1.586538e+00	
4	1.700000e+01	1.634615e+00	
5	1.750000e+01	1.682692e+00	
6	1.800000e+01	1.730769e+00	
7	1.850000e+01	1.778846e+00	
8	1.900000e+01	1.826923e+00	
9	1.950000e+01	1.875000e+00	
10	2.000000e+01	1.923077e+00	
11	2.050000e+01	1.971154e+00	
12	2.100000e+01	2.019231e+00	
13	2.150000e+01	2.067308e+00	
14	2.200000e+01	2.115385e+00	
15	2.250000e+01	2.163462e+00	
16	2.300000e+01	2.211538e+00	
17	2.350000e+01	2.259615e+00	
18	2.400000e+01	2.307692e+00	
19	2.450000e+01	2.355769e+00	
20	2.500000e+01	2.403846e+00	
